class	suite	relpath	verdict	stuck_tick	furthest	stuck	surface	first_tick	last_tick	fail_line	first_tick_line	bytes	snippet
macro_use	verilator	test_regress/t/t_func_ref_arg.v	STUCK-ON-SVPP-TOKEN	checkh	951	956	785	225	1992	48	8	2075	t_val_set_5(a); `checkh(a, 5); `checkh(b, 10); cls = new; b =
macro_use	verilator	test_regress/t/t_func_return.v	STUCK-ON-SVPP-TOKEN	ifdef	630	631	274	631	1343	31	31	1641	(posedge clk) begin `ifdef TEST_VERBOSE $write("[%0t] cyc==%0d crc=%x result
macro_use	verilator	test_regress/t/t_func_return_init.v	STUCK-ON-SVPP-TOKEN	no_optimize	1084	1084	520	226	1286	43	8	1345	] = c.unpack_string(`no_optimize(3 + i)); `checks(str1[0], "xxx"); `chec
macro_use	verilator	test_regress/t/t_func_sel.v	STUCK-ON-SVPP-TOKEN	ifdef	672	673	326	673	1174	33	33	1448	(posedge clk) begin `ifdef TEST_VERBOSE $write("[%0t] cyc==%0d crc=%x result
macro_use	verilator	test_regress/t/t_func_sum.v	STUCK-ON-SVPP-TOKEN	define	675	679	208	679	1341	33	33	1944	2'h0, 22'h0, S}; `define EXPECTED_SUM 64'h24c38b77b0fcc2e7 // Test loop
macro_use	verilator	test_regress/t/t_func_while2.v	STUCK-ON-SVPP-TOKEN	checks	736	741	432	226	741	30	8	861	loop"}; end `checks(value, " count1 loop count2 loop count3"); $wri
macro_use	verilator	test_regress/t/t_func_wide_out.v	STUCK-ON-SVPP-TOKEN	ifdef	1010	1011	935	226	3524	38	8	3639	get(inout T value); `ifdef TEST_NOINLINE // verilator no_inline_task `endif
macro_use	verilator	test_regress/t/t_gantt.v	STUCK-ON-SVPP-TOKEN	ifdef	542	543	203	543	1048	24	24	1558	(posedge clk) begin `ifdef TEST_VERBOSE $write("[%0t] cyc==%0d result=%x\n",
macro_use	verilator	test_regress/t/t_gate_array.v	STUCK-ON-SVPP-TOKEN	ifdef	1081	1082	203	1082	1794	39	39	2695	(posedge clk) begin `ifdef TEST_VERBOSE $write("[%0t] cyc==%0d crc=%x result=
macro_use	verilator	test_regress/t/t_gate_implicit.v	STUCK-ON-SVPP-TOKEN	ifdef	773	774	203	774	1486	38	38	1919	(posedge clk) begin `ifdef TEST_VERBOSE $write("[%0t] cyc==%0d crc=%x result
macro_use	verilator	test_regress/t/t_gate_ormux.v	STUCK-ON-SVPP-TOKEN	ifdef	914	915	204	915	1586	37	37	10926	(posedge clk) begin `ifdef TEST_VERBOSE $write("[%0t] cyc==%0d crc=%x result
macro_use	verilator	test_regress/t/t_gen_alw.v	STUCK-ON-SVPP-TOKEN	ifdef	709	710	200	710	1373	32	32	2051	(posedge clk) begin `ifdef TEST_VERBOSE $write("[%0t] cyc==%0d crc=%x result
macro_use	verilator	test_regress/t/t_gen_class.v	STUCK-ON-SVPP-TOKEN	checkh	1568	1573	772	226	1842	59	8	1917	oad_children(); `checkh(parent.gen_child[3].child.ch_value, 3); `checkh(
macro_use	verilator	test_regress/t/t_gen_cond_bitrange.v	STUCK-ON-SVPP-TOKEN	MAX_SIZE	1038	1039	999	460	2845	48	11	2971	parameter SIZE = `MAX_SIZE, MASK = `MAX_SIZE'b0 ) ( input clk ); /
macro_use	verilator	test_regress/t/t_gen_cond_bitrange_bad.v	STUCK-ON-SVPP-TOKEN	MAX_SIZE	902	903	863	486	2311	38	13	2373	parameter SIZE = `MAX_SIZE, MASK = `MAX_SIZE'b0 ) ( input clk ); /
macro_use	verilator	test_regress/t/t_gen_cond_const.v	STUCK-ON-SVPP-TOKEN	MAX_SIZE	918	919	879	338	1223	48	11	1273	parameter SIZE = `MAX_SIZE, MASK = `MAX_SIZE'b0 ) ( input clk ); /
macro_use	verilator	test_regress/t/t_gen_for_shuffle.v	STUCK-ON-SVPP-TOKEN	ifdef	769	770	200	770	1482	34	34	1860	(posedge clk) begin `ifdef TEST_VERBOSE $write("[%0t] cyc==%0d crc=%x result
macro_use	verilator	test_regress/t/t_gen_genblk.v	IN-WINDOW		397	398	283	200	4464	21	6	5789	generate begin : direct_ignored show #(`__LINE__) show1 (); if
macro_use	verilator	test_regress/t/t_gen_index.v	STUCK-ON-SVPP-TOKEN	END	580	580	544	483	1089	23	15	1427	nput clk ); reg [`END-1:0] y; wire [`END-1:0] x; foo foo_i ( .y(y)
macro_use	verilator	test_regress/t/t_gen_intdot2.v	STUCK-ON-SVPP-TOKEN	ifdef	723	723	236	208	4189	36	7	4207	nd //`define WAVES `ifdef WAVES initial begin $dumpfile(`STRINGIFY(`TEST_
macro_use	verilator	test_regress/t/t_gen_lsb.v	STUCK-ON-SVPP-TOKEN	ifdef	802	803	203	803	1515	36	36	2065	(posedge clk) begin `ifdef TEST_VERBOSE $write("[%0t] cyc==%0d crc=%x result
macro_use	verilator	test_regress/t/t_gen_missing.v	STUCK-ON-SVPP-TOKEN	ifdef	249	249	203	249	482	9	9	1286	lint_off PINMISSING `ifdef T_GEN_MISSING_BAD foobar #(.FOO_TYPE(1)) foobar();
macro_use	verilator	test_regress/t/t_hier_block.v	STUCK-ON-SVPP-TOKEN	else	1084	1085	1058	211	10414	52	7	10870	secret ( clk ); `else module t #( parameter int PARAM_A = 33, parameter
macro_use	verilator	test_regress/t/t_hier_block0_bad.v	STUCK-ON-SVPP-TOKEN	HIER_BLOCK	1436	1439	1294	229	2125	62	7	2190	wire [7:0] out ); `HIER_BLOCK logic [7:0] ff; always_ff @(posedge clk) f
macro_use	verilator	test_regress/t/t_hier_block1_bad.v	STUCK-ON-SVPP-TOKEN	HIER_BLOCK	464	467	416	211	1075	23	7	1126	Inputs clk ); `HIER_BLOCK // Top module can not be a hierarchy block in
macro_use	verilator	test_regress/t/t_hier_block_chained.v	STUCK-ON-SVPP-TOKEN	ifdef	2096	2097	1960	2097	2390	43	43	8691	cyc <= cyc + 1; `ifdef TEST_VERBOSE $write("[%0t] rst=%0x v0_0=%0x v
macro_use	verilator	test_regress/t/t_hier_block_import.v	STUCK-ON-SVPP-TOKEN	VALUE_A	513	514	347	514	534	20	20	693	gin if (outA == `VALUE_A && outB == `VALUE_B) begin $write("*-* All Fi
macro_use	verilator	test_regress/t/t_hier_block_libmod.v	IN-WINDOW		320	321	310	275	358	13	11	365	r_config hier_block -module "t_flag_relinc_sub" `verilog `endif
macro_use	verilator	test_regress/t/t_hier_block_perf.v	STUCK-ON-SVPP-TOKEN	CORES	367	368	267	229	2189	20	9	11747	(genvar i = 0; i < `CORES; ++i) Core core (clk); for (genvar i = 0; i < `CO
macro_use	verilator	test_regress/t/t_hier_block_struct.v	STUCK-ON-SVPP-TOKEN	ifdef	997	998	388	998	1704	46	46	2243	(posedge clk) begin `ifdef TEST_VERBOSE $write("[%0t] cyc==%0d crc=%x result
macro_use	verilator	test_regress/t/t_if_deep.v	STUCK-ON-SVPP-TOKEN	define	784	786	203	786	5806	35	35	5900	ll we end up with `define EXPECTED_SUM 64'h966e272fd829e672 // Test loop
macro_use	verilator	test_regress/t/t_iface_array_multidim_multi_inst.v	STUCK-ON-SVPP-TOKEN	checkd	1573	1578	1128	555	1984	56	14	2085	l begin #1; `checkd(inst1.chk[0][0], 8'd1); `checkd(inst1.chk[0][1],
macro_use	verilator	test_regress/t/t_iface_array_multidim_port_write.v	STUCK-ON-SVPP-TOKEN	checkd	1008	1013	922	374	1193	38	11	1292	l begin #1; `checkd(bus[0][0].data, 8'd50); `checkd(bus[0][1].data,
macro_use	verilator	test_regress/t/t_iface_array_multidim_ranges.v	STUCK-ON-SVPP-TOKEN	checkd	1692	1697	771	479	2428	59	13	2528	l begin #1; `checkd(asc[0][0].data, 8'd10); `checkd(asc[0][1].data,
macro_use	verilator	test_regress/t/t_iface_nested_width2.v	STUCK-ON-SVPP-TOKEN	checkd	5155	5160	4684	415	5386	235	10	5508	initial begin `checkd(soc_top.cb_cfg.XdatSize, 525); `checkd(soc_top.g
macro_use	verilator	test_regress/t/t_iface_param_class_type.v	STUCK-ON-SVPP-TOKEN	checkd	2417	2421	1774	757	2934	87	27	3074	1-level nesting `checkd($bits(l1_i1.sub.p), 8); `checkd($bits(l1_i2.sub.
macro_use	verilator	test_regress/t/t_iface_param_class_typedef.v	STUCK-ON-SVPP-TOKEN	checkd	1033	1038	887	322	1125	36	11	1244	initial begin `checkd($bits(w_flux_st.pld), 64); w_flux_st.pld.data =
macro_use	verilator	test_regress/t/t_iface_typedef_struct_member.v	STUCK-ON-SVPP-TOKEN	checkd	2348	2353	2143	802	2455	76	16	2555	l begin #1; `checkd($bits(top_req), 36); `checkd($bits(sub.s_req), 3
macro_use	verilator	test_regress/t/t_iface_typedef_wrong_clone.v	STUCK-ON-SVPP-TOKEN	checkd	2493	2497	2203	896	2668	81	19	2772	2, pkt=16+32=48 `checkd($bits(narrow.local_addr), 16); `checkd($bits(nar
macro_use	verilator	test_regress/t/t_iff.v	STUCK-ON-SVPP-TOKEN	ifdef	514	515	203	515	1221	23	23	2018	(posedge clk) begin `ifdef TEST_VERBOSE $write("[%0t] cyc==%0d crc=%x result
macro_use	verilator	test_regress/t/t_initial_delay_assign.v	IN-WINDOW		239	242	242	203	668	8	7	791	CHECK(foo, bar) \ assign #1 bar = foo; \ \ always @(foo, bar) begin \ $d
macro_use	verilator	test_regress/t/t_inside.v	STUCK-ON-SVPP-TOKEN	checkh	1145	1150	422	215	2671	44	8	2780	initial begin `checkh((4'd4 inside {4'd1, 4'd5}), 1'b0); `checkh((4'd4
macro_use	verilator	test_regress/t/t_inside_queue_elem.v	STUCK-ON-SVPP-TOKEN	checks	870	875	426	220	1243	30	8	1332	recision("ps"); `checks(s, "ps"); s = validate_time_precision("ns");
macro_use	verilator	test_regress/t/t_inside_tolerance_unsup.v	STUCK-ON-SVPP-TOKEN	checkh	524	529	463	226	662	18	8	720	r = 1492.4; `checkh(r inside {[1492 +/- 2]}, 1'b1); `checkh(r inside
macro_use	verilator	test_regress/t/t_inside_wild.v	STUCK-ON-SVPP-TOKEN	ifdef	725	726	203	726	1438	35	35	1779	(posedge clk) begin `ifdef TEST_VERBOSE $write("[%0t] cyc==%0d crc=%x result
macro_use	verilator	test_regress/t/t_inst_array.v	STUCK-ON-SVPP-TOKEN	ifndef	904	905	203	905	1315	44	44	1382	ut !== 1'b0) $stop; `ifndef verilator // Hacky array subscripting if (s
macro_use	verilator	test_regress/t/t_inst_array_partial.v	STUCK-ON-SVPP-TOKEN	ifdef	1365	1366	204	1366	2078	65	65	2350	(posedge clk) begin `ifdef TEST_VERBOSE $write("[%0t] cyc==%0d crc=%x result
macro_use	verilator	test_regress/t/t_inst_array_slice.v	STUCK-ON-SVPP-TOKEN	checkd	691	696	612	226	720	22	8	769	initial begin `checkd(VAL[0], 2); `checkd(VAL[1], 3); $finish; e
macro_use	verilator	test_regress/t/t_inst_comma.v	STUCK-ON-SVPP-TOKEN	INLINE_MODULE	1571	1574	1489	1357	1574	68	57	1697	output bitout ); `INLINE_MODULE parameter integer P = 0; initial if (P !=
macro_use	verilator	test_regress/t/t_inst_dff.v	STUCK-ON-SVPP-TOKEN	ifdef	961	962	203	962	1811	44	44	3058	(posedge clk) begin `ifdef TEST_VERBOSE $write("[%0t] cyc==%0d crc=%x result
macro_use	verilator	test_regress/t/t_inst_notunsized.v	STUCK-ON-SVPP-TOKEN	ifdef	838	839	203	839	1551	38	38	2461	(posedge clk) begin `ifdef TEST_VERBOSE $write("[%0t] cyc==%0d crc=%x result
macro_use	verilator	test_regress/t/t_inst_port_reverse.v	STUCK-ON-SVPP-TOKEN	checkf	667	672	559	226	826	32	8	877	= 1.11; #1; `checkf(i2[2], 2.22); `checkf(i2[1], 1.11); `checkf(
macro_use	verilator	test_regress/t/t_inst_slice.v	STUCK-ON-SVPP-TOKEN	ifdef	699	700	219	700	1418	32	32	1959	(posedge clk) begin `ifdef TEST_VERBOSE $write("[%0t] cyc==%0d crc=%x result
macro_use	verilator	test_regress/t/t_interface_array_class_new.v	STUCK-ON-SVPP-TOKEN	checkh	1158	1163	915	410	1163	38	12	1270	er_monitor_dv); `checkh(monitor.captured_count, 32'd6); $write("*-* All
macro_use	verilator	test_regress/t/t_interface_dups.v	STUCK-ON-SVPP-TOKEN	ifdef	1701	1702	203	1702	2408	67	67	4216	(posedge clk) begin `ifdef TEST_VERBOSE $write("[%0t] cyc==%0d crc=%x result
macro_use	verilator	test_regress/t/t_interface_gen14.v	STUCK-ON-SVPP-TOKEN	checkd	916	921	678	226	966	41	8	1075	#1; #1; `checkd(gen_a[1].a_if_a.from_if(), 'h1); `checkd(gen_a[2
macro_use	verilator	test_regress/t/t_interface_generic_iface_forward.v	STUCK-ON-SVPP-TOKEN	checkd	557	562	507	223	584	19	8	895	l begin #1; `checkd(d.v, 13); `checkd(d.PARAM, 5); end endmodule
macro_use	verilator	test_regress/t/t_interface_hierparam_bits.v	STUCK-ON-SVPP-TOKEN	checkh	923	924	828	452	924	29	12	1693	CT = 1 ); initial `checkh(PAYLOAD_WIDTH, EXPECT); endmodule module bridge #(
macro_use	verilator	test_regress/t/t_interface_input_port_assign.v	STUCK-ON-SVPP-TOKEN	checkh	1926	1933	1398	223	2113	91	8	2217	== 10) begin `checkh(bif.clk, clk); `checkh(bif.data, 1'b1);
macro_use	verilator	test_regress/t/t_interface_modport_expr.v	STUCK-ON-SVPP-TOKEN	checkh	1570	1575	1279	226	1717	63	8	1844	l begin #1; `checkh(myIf.sig_b, 8'h42); // mp1: b = a `checkh(myIf.s
macro_use	verilator	test_regress/t/t_interface_modport_expr_array.v	STUCK-ON-SVPP-TOKEN	checkh	1294	1299	1146	303	1334	50	10	1432	8'hB0; #1; `checkh(cont.ch[0].rd, 8'hB0); `checkh(cont.ch[1].rd, 8'
macro_use	verilator	test_regress/t/t_interface_modport_expr_hier.v	STUCK-ON-SVPP-TOKEN	checkh	3205	3210	2828	295	3560	140	10	3654	8'h20; #1; `checkh(ifa.raw_out, 8'h30); // Scenario B: 2-level dee
macro_use	verilator	test_regress/t/t_interface_modport_expr_nested.v	STUCK-ON-SVPP-TOKEN	checkh	2874	2879	2578	279	3155	121	10	3258	'hCDEF; #1; `checkh(app_regs.base.rd, 8'hAC); `checkh(app_regs.examp
macro_use	verilator	test_regress/t/t_interface_modport_expr_partsel.v	STUCK-ON-SVPP-TOKEN	checkh	910	915	769	226	949	41	8	1056	l begin #1; `checkh(myIf.b, myIf.a[7:0]); `checkh(myIf.c, ~myIf.a[15
macro_use	verilator	test_regress/t/t_interface_modport_param.v	STUCK-ON-SVPP-TOKEN	checkd	1322	1327	1125	243	1327	50	8	1417	initial begin `checkd(item_qty, 20); $write("*-* All Finished *-*\n");
macro_use	verilator	test_regress/t/t_interface_param_dependency.v	STUCK-ON-SVPP-TOKEN	checkd	7937	7941	5993	361	8562	279	11	8656	eters correctly `checkd(result[0], 55); // 5 + 50 `checkd(result[1], 72
macro_use	verilator	test_regress/t/t_interface_tristate_hier.v	STUCK-ON-SVPP-TOKEN	checkh	3036	3041	1297	375	5501	127	10	5611	= 1'b0; #1; `checkh(io_ifc.d, 16'hzzzz); `checkh(io_ifc_local.d, 16'
macro_use	verilator	test_regress/t/t_interface_typedef.v	STUCK-ON-SVPP-TOKEN	checkh	1286	1291	1048	375	1335	59	10	1385	ruct.data = '1; `checkh($bits(my_struct_t), EXP_WIDTH); `checkh(substruc
macro_use	verilator	test_regress/t/t_interface_typedef3.v	STUCK-ON-SVPP-TOKEN	checkd	692	697	587	226	697	25	8	801	initial begin `checkd($bits(tdef_t), 4); end endmodule module t; ifc
macro_use	verilator	test_regress/t/t_interface_virtual_modport_sel.v	STUCK-ON-SVPP-TOKEN	checkh	2109	2113	1523	223	2423	92	8	2519	hain, m2 = tmp) `checkh(m1.mp.mon_cb.data, 8'hAB); `checkh(m2.mp.mon_cb.
macro_use	verilator	test_regress/t/t_interface_virtual_sub_iface.v	STUCK-ON-SVPP-TOKEN	checkd	1741	1746	1309	222	1860	65	7	1951	_vif.Tx = 1'b1; `checkd(wire_Tx, 1'b1) // Test 3: chained member write
macro_use	verilator	test_regress/t/t_lib_prot.v	IN-WINDOW		265	266	266	199	5854	7	6	6036	its at the input */ \ /* verilator lint_off WIDTH */ \ sig``_in <= {8{crc}}; \ /
macro_use	verilator	test_regress/t/t_lib_prot_comb.v	IN-WINDOW		347	351	351	206	1548	9	6	1555	& in1)) begin \ $display("Mismatch in0:%b in1:%b out0:%b out1:%b out2:%b", i
macro_use	verilator	test_regress/t/t_lint_unused.v	STUCK-ON-SVPP-TOKEN	STRINGIFY	760	760	231	203	890	37	7	1291	outfile = $fopen({`STRINGIFY(`TEST_OBJ_DIR), "/open.log"}, "w"); $fwrite(o
macro_use	verilator	test_regress/t/t_lint_width_cast.v	STUCK-ON-SVPP-TOKEN	checkh	592	597	433	226	792	22	8	888	a6 = b2 - b1; `checkh(a6, 6'h31); a10 = 10'(b2 - b1); `checkh(a10,
macro_use	verilator	test_regress/t/t_lparam_assign_iface_array_typedef.v	IN-WINDOW		745	745	637	226	898	29	8	1324	gt_id_t = bus_tgt_io.id_t; localparam type mst_id_t = bus_mst_io.id_t; tgt_
macro_use	verilator	test_regress/t/t_lparam_assign_iface_array_typedef2.v	IN-WINDOW		758	758	642	226	919	30	8	1369	_id_t = bus_tgt_io_a[0].id_t; localparam type mst_id_t = bus_mst_io_a[0].id_t;
macro_use	verilator	test_regress/t/t_lparam_assign_iface_typedef.v	IN-WINDOW		869	869	766	299	1122	34	10	1215	m type p0_rq_t = if0.rq_t; localparam type p0_rs_t = if0.rs_t; p0_rq_t rq;
macro_use	verilator	test_regress/t/t_lparam_assign_iface_typedef3.v	IN-WINDOW		1023	1023	911	299	1236	32	10	1328	m type p0_rq_t = if0[0].rq_t; p0_rq_t rq; always_comb begin rq.addr =
macro_use	verilator	test_regress/t/t_lparam_assign_iface_typedef_nested2.v	IN-WINDOW		1085	1085	975	341	1182	42	12	1281	type p0_rq2_t = if0.y_if0.rq2_t; p0_rq2_t p0_rq2; assign p0_rq2.addr = 16
macro_use	verilator	test_regress/t/t_lparam_assign_iface_typedef_nested3.v	IN-WINDOW		1060	1060	950	315	1466	43	12	1561	type p0_rq2_t = if0.y_if0.rq2_t; localparam type p0_rq_t = if0.rq_t; localp
macro_use	verilator	test_regress/t/t_lparam_assign_iface_typedef_nested4.v	IN-WINDOW		1020	1020	910	315	1370	39	12	1465	type p0_rq2_t = if0.y_if0.rq2_t; localparam type p0_rq_t = if0.rq_t; localp
macro_use	verilator	test_regress/t/t_lparam_assign_iface_typedef_nested5.v	IN-WINDOW		1252	1252	1142	335	1743	49	12	1844	type p0_rq2_t = if0.y_if0.rq2_t; localparam type p0_rq_t = if0.rq_t; localp
macro_use	verilator	test_regress/t/t_lparam_assign_iface_typedef_nested_mod2.v	IN-WINDOW		894	894	823	377	1269	31	13	1368	pe bus_rq_t = bus_io.rq_t; localparam type bus_rs_t = bus_io.rs_t; localpara
macro_use	verilator	test_regress/t/t_lparam_assign_iface_typedef_nested_mod3.v	IN-WINDOW		1020	1020	910	315	1370	39	12	1465	type p0_rq2_t = if0.y_if0.rq2_t; localparam type p0_rq_t = if0.rq_t; localp
macro_use	verilator	test_regress/t/t_lparam_assign_iface_typedef_nested_mpkg1.v	IN-WINDOW		1062	1062	951	391	1469	40	13	1568	pe bus_rq_t = bus_io.rq_t; localparam type bus_rs_t = bus_io.rs_t; bus_rq_t
macro_use	verilator	test_regress/t/t_lparam_assign_iface_typedef_nested_pkg.v	IN-WINDOW		1637	1637	1494	422	2253	57	13	2354	type p0_rq2_t = if0.y_if0.rq2_t; localparam type p0_rq_t = if0.rq_t; localp
macro_use	verilator	test_regress/t/t_lparam_assign_iface_typedef_nested_pkg2.v	IN-WINDOW		1475	1475	1332	422	1966	57	13	2067	type p0_rq2_t = if0.y_if0.rq2_t; localparam type p0_rq_t = if0.rq_t; localp
macro_use	verilator	test_regress/t/t_lparam_assign_iface_typedef_nested_pkg3.v	IN-WINDOW		740	740	632	231	797	30	9	1234	pe cfg_id_t = bus_io.id_t; cfg_id_t cfg_id; initial begin #10; `ch
macro_use	verilator	test_regress/t/t_lparam_dep_iface0.v	STUCK-ON-SVPP-TOKEN	checkd	968	973	827	408	973	32	10	1200	l begin #1; `checkd(single_foo_bar_byte, 8'd8); end endmodule module
macro_use	verilator	test_regress/t/t_lparam_dep_iface1.v	STUCK-ON-SVPP-TOKEN	checkd	959	964	827	408	964	32	10	1179	l begin #1; `checkd(intf_foo_bar_int, 4); end endmodule module t; i
macro_use	verilator	test_regress/t/t_lparam_dep_iface10.v	IN-WINDOW		1198	1198	1109	406	1456	44	10	1724	typedef io.types_mul.a_t a_mul_t; typedef io.types_add.a_t a_add_t; initial
macro_use	verilator	test_regress/t/t_lparam_dep_iface11.v	STUCK-ON-SVPP-TOKEN	checkd	1474	1478	1205	390	1507	61	10	1771	> b_t is 9 bits `checkd(12, $bits(a_t)); `checkd(9, $bits(b_t)); end e
macro_use	verilator	test_regress/t/t_lparam_dep_iface12.v	STUCK-ON-SVPP-TOKEN	checkd	1674	1678	1409	420	1678	70	10	1934	d_t is 13 bits `checkd($bits(a_t), 13); end endmodule module t; localp
macro_use	verilator	test_regress/t/t_lparam_dep_iface13.v	STUCK-ON-SVPP-TOKEN	checkd	2330	2335	1812	408	3020	68	10	3118	l begin #1; `checkd(SC_DROWS_PER_LINE, 4); `checkd(SC_NUM_LINES, 16)
macro_use	verilator	test_regress/t/t_lparam_dep_iface14.v	IN-WINDOW		2014	2014	1727	529	2181	79	13	2298	typedef types.a_if0.a_t a_t; typedef types.a_t a2_t; initial begin #1;
macro_use	verilator	test_regress/t/t_lparam_dep_iface15.v	STUCK-ON-SVPP-TOKEN	checkd	1842	1847	1731	498	2398	80	13	2515	l begin #1; `checkd($bits(a_t), 6); end endmodule module t; localpa
macro_use	verilator	test_regress/t/t_lparam_dep_iface16.v	STUCK-ON-SVPP-TOKEN	checkd	1839	1844	1728	495	2284	79	12	2399	l begin #1; `checkd($bits(a_t), 6); end endmodule module t ( inpu
macro_use	verilator	test_regress/t/t_lparam_dep_iface2.v	IN-WINDOW		1433	1433	1301	408	1839	58	10	1931	typedef io.types.a_t a_t; initial begin #1; `checkd(ABits, 8);
macro_use	verilator	test_regress/t/t_lparam_dep_iface3.v	IN-WINDOW		2842	2842	2738	408	3810	92	10	4701	typedef io.types.addr_t addr_t; typedef io.types.cmd_tag_t cmd_tag_t; ty
macro_use	verilator	test_regress/t/t_lparam_dep_iface4.v	IN-WINDOW		1260	1260	1119	408	1625	48	10	1923	typedef io.types.sc_num_lines_t sc_num_lines_t; typedef io.types.sc_num_li
macro_use	verilator	test_regress/t/t_lparam_dep_iface5.v	IN-WINDOW		1534	1534	1423	408	1950	50	10	2044	typedef io.types.tag_t tag_t; typedef types.tag_t tag2_t; initial begin
macro_use	verilator	test_regress/t/t_lparam_dep_iface6.v	STUCK-ON-SVPP-TOKEN	checkd	1351	1356	1238	408	1356	56	10	1620	l begin #1; `checkd(6, $bits(a_t)); end endmodule module t; localp
macro_use	verilator	test_regress/t/t_lparam_dep_iface7.v	IN-WINDOW		1106	1106	1021	408	1145	42	10	1411	typedef io.types.a_t a_t; initial begin #1; `checkd(12, $bits(a_t
macro_use	verilator	test_regress/t/t_lparam_dep_iface8.v	STUCK-ON-SVPP-TOKEN	checkd	1461	1465	1269	415	1465	57	10	1730	a_t is 12 bits `checkd(12, $bits(a_t)); end endmodule module t; localp
macro_use	verilator	test_regress/t/t_lparam_dep_iface9.v	IN-WINDOW		1264	1264	1179	395	1409	44	10	1675	typedef io.types.a_t a_t; initial begin #1; // cfg.ABits=2, cfg.B
macro_use	verilator	test_regress/t/t_lparam_pkg_assign.v	STUCK-ON-SVPP-TOKEN	checkd	961	966	909	415	966	35	10	1057	initial begin `checkd(m.lpbit, 1'b1); $write("*-* All Finished *-*\n")
macro_use	verilator	test_regress/t/t_lparam_pkg_assign2.v	STUCK-ON-SVPP-TOKEN	checkd	1243	1247	1125	424	1309	41	10	1422	UTED = 6*2 = 12 `checkd(m.lpbit, 1'b1); // fn(12) returns 1 since 12 > 0
macro_use	verilator	test_regress/t/t_lparam_pkg_assign3.v	STUCK-ON-SVPP-TOKEN	checkd	1239	1244	1168	426	1304	44	10	1444	initial begin `checkd(m.lpbit, 1'b1); // fn(1) returns 1 since 1 > 0
macro_use	verilator	test_regress/t/t_lparam_pkg_assign4.v	STUCK-ON-SVPP-TOKEN	checkd	1405	1409	1229	424	1544	48	10	1673	ode_width(6)=12 `checkd(p.BUF_SIZE, 12); // decode_width(6) = 12 `check
macro_use	verilator	test_regress/t/t_lparam_pkg_assign5.v	STUCK-ON-SVPP-TOKEN	checkd	1529	1533	1384	412	1605	55	10	1728	ode_width(6)=12 `checkd(u_sub.u_wrap.u_leaf.BUF_SIZE, 12); // decode_width(
macro_use	verilator	test_regress/t/t_mailbox.v	STUCK-ON-SVPP-TOKEN	MAILBOX_T	690	693	681	594	693	25	19	2033	ILENAME module t; `MAILBOX_T #(int) m; int msg; int out; initial begin
macro_use	verilator	test_regress/t/t_mailbox_notiming.v	STUCK-ON-SVPP-TOKEN	MAILBOX_T	690	693	681	594	693	25	19	843	ILENAME module t; `MAILBOX_T #(int) m; initial begin m = new(4); if
macro_use	verilator	test_regress/t/t_math_clog2.v	STUCK-ON-SVPP-TOKEN	CLOG2	531	532	283	203	2438	25	7	2753	wire [31:0] out = `CLOG2(crc[7:0]); wire [31:0] out2 = `CLOG2(crc); wire [
macro_use	verilator	test_regress/t/t_math_concat0.v	STUCK-ON-SVPP-TOKEN	ifdef	940	941	200	941	1653	39	39	2126	(posedge clk) begin `ifdef TEST_VERBOSE $write("[%0t] cyc==%0d crc=%x result
macro_use	verilator	test_regress/t/t_math_cond_clean.v	STUCK-ON-SVPP-TOKEN	ifdef	829	830	203	830	1536	37	37	2130	(posedge clk) begin `ifdef TEST_VERBOSE $write("[%0t] cyc==%0d crc=%x result
macro_use	verilator	test_regress/t/t_math_cond_huge.v	STUCK-ON-SVPP-TOKEN	define	20989	20989	203	20989	21644	296	296	29202	will we end up with `define EXPECTED_SUM 64'h36f3051d15caf07a // Test loop
